   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
     8755    0.95000  1.17795539491E+10   3.33420   3.51490  13.00338 -30.00000   0.46164   0.00000  0.00000E+00  9.89900E-01  2.90700E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945119860
     8756    0.95000  1.17795544964E+10   3.33428   3.51489  13.00344 -30.00000   0.46166   0.00000  0.00000E+00  9.89900E-01  2.90800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945186887
     8757    0.95000  1.17795550334E+10   3.33435   3.51488  13.00350 -30.00000   0.46167   0.00000  0.00000E+00  9.89900E-01  2.91000E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945252646
     8758    0.95000  1.17795555941E+10   3.33444   3.51487  13.00356 -30.00000   0.46169   0.00000  0.00000E+00  9.89900E-01  2.91100E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945321305
     8759    0.95000  1.17795561411E+10   3.33451   3.51486  13.00362 -30.00000   0.46171   0.00000  0.00000E+00  9.89900E-01  2.91200E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945388290
     8760    0.95000  1.17795566778E+10   3.33459   3.51485  13.00368 -30.00000   0.46172   0.00000  0.00000E+00  9.89900E-01  2.91400E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945454006
     8761    0.95000  1.17795572381E+10   3.33467   3.51484  13.00374 -30.00000   0.46174   0.00000  0.00000E+00  9.89900E-01  2.91500E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945522621
     8762    0.95000  1.17795577848E+10   3.33475   3.51483  13.00380 -30.00000   0.46176   0.00000  0.00000E+00  9.89900E-01  2.91700E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945589561
     8763    0.95000  1.17795583211E+10   3.33482   3.51482  13.00386 -30.00000   0.46177   0.00000  0.00000E+00  9.89900E-01  2.91800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945655235
     8764    0.95000  1.17795588811E+10   3.33491   3.51481  13.00392 -30.00000   0.46179   0.00000  0.00000E+00  9.89900E-01  2.92000E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945723805
     8765    0.95000  1.17795594274E+10   3.33498   3.51480  13.00398 -30.00000   0.46181   0.00000  0.00000E+00  9.89900E-01  2.92100E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945790703
     8766    0.95000  1.17795599633E+10   3.33506   3.51479  13.00403 -30.00000   0.46182   0.00000  0.00000E+00  9.89900E-01  2.92300E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945856333
     8767    0.95000  1.17795605230E+10   3.33514   3.51478  13.00410 -30.00000   0.46184   0.00000  0.00000E+00  9.89900E-01  2.92400E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945924860
     8768    0.95000  1.17795610689E+10   3.33522   3.51477  13.00415 -30.00000   0.46186   0.00000  0.00000E+00  9.89900E-01  2.92600E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9945991715
     8769    0.95000  1.17795616045E+10   3.33529   3.51476  13.00421 -30.00000   0.46187   0.00000  0.00000E+00  9.89900E-01  2.92700E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946057304
     8770    0.95000  1.17795621638E+10   3.33537   3.51475  13.00427 -30.00000   0.46189   0.00000  0.00000E+00  9.89900E-01  2.92900E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946125787
     8771    0.95000  1.17795627094E+10   3.33545   3.51474  13.00433 -30.00000   0.46191   0.00000  0.00000E+00  9.89900E-01  2.93000E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946192599
     8772    0.95000  1.17795632447E+10   3.33553   3.51473  13.00439 -30.00000   0.46192   0.00000  0.00000E+00  9.89900E-01  2.93200E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946258145
     8773    0.95000  1.17795638036E+10   3.33561   3.51472  13.00445 -30.00000   0.46194   0.00000  0.00000E+00  9.89900E-01  2.93300E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946326585
     8774    0.95000  1.17795643488E+10   3.33569   3.51471  13.00451 -30.00000   0.46196   0.00000  0.00000E+00  9.89900E-01  2.93500E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946393353
     8775    0.95000  1.17795648837E+10   3.33576   3.51470  13.00457 -30.00000   0.46197   0.00000  0.00000E+00  9.89900E-01  2.93600E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946458856
     8776    0.95000  1.17795654423E+10   3.33584   3.51469  13.00463 -30.00000   0.46199   0.00000  0.00000E+00  9.89900E-01  2.93800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946527251
     8777    0.95000  1.17795659872E+10   3.33592   3.51468  13.00469 -30.00000   0.46201   0.00000  0.00000E+00  9.89900E-01  2.93900E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946593977
     8778    0.95000  1.17795665218E+10   3.33599   3.51467  13.00474 -30.00000   0.46202   0.00000  0.00000E+00  9.89900E-01  2.94100E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946659437
     8779    0.95000  1.17795670799E+10   3.33608   3.51466  13.00481 -30.00000   0.46204   0.00000  0.00000E+00  9.89900E-01  2.94200E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946727788
     8780    0.95000  1.17795676245E+10   3.33615   3.51465  13.00487 -30.00000   0.46206   0.00000  0.00000E+00  9.89900E-01  2.94400E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946794471
     8781    0.95000  1.17795681587E+10   3.33623   3.51464  13.00492 -30.00000   0.46207   0.00000  0.00000E+00  9.89900E-01  2.94500E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946859889
     8782    0.95000  1.17795687165E+10   3.33631   3.51463  13.00498 -30.00000   0.46209   0.00000  0.00000E+00  9.89900E-01  2.94700E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946928198
     8783    0.95000  1.17795692607E+10   3.33639   3.51462  13.00504 -30.00000   0.46211   0.00000  0.00000E+00  9.89900E-01  2.94800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9946994837
     8784    0.95000  1.17795697946E+10   3.33646   3.51461  13.00510 -30.00000   0.46213   0.00000  0.00000E+00  9.89900E-01  2.95000E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947060213
     8785    0.95000  1.17795703521E+10   3.33654   3.51460  13.00516 -30.00000   0.46214   0.00000  0.00000E+00  9.89900E-01  2.95100E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947128477
     8786    0.95000  1.17795708959E+10   3.33662   3.51459  13.00522 -30.00000   0.46216   0.00000  0.00000E+00  9.89900E-01  2.95300E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947195074
     8787    0.95000  1.17795714295E+10   3.33670   3.51458  13.00527 -30.00000   0.46218   0.00000  0.00000E+00  9.89900E-01  2.95500E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947260408
     8788    0.95000  1.17795719866E+10   3.33678   3.51457  13.00534 -30.00000   0.46220   0.00000  0.00000E+00  9.89900E-01  2.95600E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947328629
     8789    0.95000  1.17795725301E+10   3.33686   3.51456  13.00540 -30.00000   0.46221   0.00000  0.00000E+00  9.89900E-01  2.95800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947395183
     8790    0.95000  1.17795730633E+10   3.33693   3.51455  13.00546 -30.00000   0.46223   0.00000  0.00000E+00  9.89900E-01  2.95900E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947460474
     8791    0.95000  1.17795736201E+10   3.33701   3.51454  13.00552 -30.00000   0.46225   0.00000  0.00000E+00  9.89900E-01  2.96100E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947528652
     8792    0.95000  1.17795741632E+10   3.33709   3.51453  13.00558 -30.00000   0.46226   0.00000  0.00000E+00  9.89900E-01  2.96200E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947595163
     8793    0.95000  1.17795746961E+10   3.33716   3.51452  13.00563 -30.00000   0.46228   0.00000  0.00000E+00  9.89900E-01  2.96400E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947660412
     8794    0.95000  1.17795752525E+10   3.33725   3.51451  13.00570 -30.00000   0.46230   0.00000  0.00000E+00  9.89900E-01  2.96500E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947728547
     8795    0.95000  1.17795757953E+10   3.33732   3.51450  13.00575 -30.00000   0.46232   0.00000  0.00000E+00  9.89900E-01  2.96700E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947795015
     8796    0.95000  1.17795763278E+10   3.33740   3.51449  13.00581 -30.00000   0.46233   0.00000  0.00000E+00  9.89900E-01  2.96800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947860222
     8797    0.95000  1.17795768838E+10   3.33748   3.51448  13.00587 -30.00000   0.46235   0.00000  0.00000E+00  9.89900E-01  2.97000E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947928312
     8798    0.95000  1.17795774263E+10   3.33756   3.51447  13.00593 -30.00000   0.46237   0.00000  0.00000E+00  9.89900E-01  2.97200E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9947994737
     8799    0.95000  1.17795779584E+10   3.33763   3.51446  13.00599 -30.00000   0.46238   0.00000  0.00000E+00  9.89900E-01  2.97300E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948059903
     8800    0.95000  1.17795785141E+10   3.33771   3.51445  13.00605 -30.00000   0.46240   0.00000  0.00000E+00  9.89900E-01  2.97500E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00905  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948127950
     8801    0.95000  1.17795790562E+10   3.33779   3.51444  13.00611 -30.00000   0.46242   0.00000  0.00000E+00  9.89900E-01  2.97600E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948194333
     8802    0.95000  1.17795795880E+10   3.33786   3.51443  13.00616 -30.00000   0.46243   0.00000  0.00000E+00  9.89900E-01  2.97800E-05  7.39500E-04     0.99110     0.00010     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948259455
     8803    0.95000  1.17795801434E+10   3.33795   3.51442  13.00623 -30.00000   0.46245   0.00000  0.00000E+00  9.89900E-01  2.98000E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948327458
     8804    0.95000  1.17795806851E+10   3.33802   3.51441  13.00628 -30.00000   0.46247   0.00000  0.00000E+00  9.89900E-01  2.98100E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948393798
     8805    0.95000  1.17795812166E+10   3.33810   3.51440  13.00634 -30.00000   0.46248   0.00000  0.00000E+00  9.89900E-01  2.98300E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948458878
     8806    0.95000  1.17795817716E+10   3.33818   3.51439  13.00640 -30.00000   0.46250   0.00000  0.00000E+00  9.89900E-01  2.98400E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948526839
     8807    0.95000  1.17795823130E+10   3.33826   3.51438  13.00646 -30.00000   0.46252   0.00000  0.00000E+00  9.89900E-01  2.98600E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948593136
     8808    0.95000  1.17795828441E+10   3.33833   3.51437  13.00651 -30.00000   0.46253   0.00000  0.00000E+00  9.89900E-01  2.98700E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948658175
     8809    0.95000  1.17795833988E+10   3.33841   3.51436  13.00658 -30.00000   0.46255   0.00000  0.00000E+00  9.89900E-01  2.98900E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948726093
     8810    0.95000  1.17795839398E+10   3.33849   3.51435  13.00663 -30.00000   0.46257   0.00000  0.00000E+00  9.89900E-01  2.99100E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948792348
     8811    0.95000  1.17795844706E+10   3.33856   3.51434  13.00669 -30.00000   0.46258   0.00000  0.00000E+00  9.89900E-01  2.99200E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948857344
     8812    0.95000  1.17795850249E+10   3.33865   3.51433  13.00675 -30.00000   0.46260   0.00000  0.00000E+00  9.89900E-01  2.99400E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948925218
     8813    0.95000  1.17795855656E+10   3.33872   3.51432  13.00681 -30.00000   0.46262   0.00000  0.00000E+00  9.89900E-01  2.99600E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9948991430
     8814    0.95000  1.17795860960E+10   3.33880   3.51431  13.00687 -30.00000   0.46263   0.00000  0.00000E+00  9.89900E-01  2.99700E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9949056384
     8815    0.95000  1.17795866500E+10   3.33888   3.51430  13.00693 -30.00000   0.46265   0.00000  0.00000E+00  9.89900E-01  2.99900E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9949124215
     8816    0.95000  1.17795871903E+10   3.33895   3.51429  13.00699 -30.00000   0.46267   0.00000  0.00000E+00  9.89900E-01  3.00000E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9949190384
     8817    0.95000  1.17795877204E+10   3.33903   3.51428  13.00704 -30.00000   0.46268   0.00000  0.00000E+00  9.89900E-01  3.00200E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9949255297
     8818    0.95000  1.17795882740E+10   3.33911   3.51427  13.00711 -30.00000   0.46270   0.00000  0.00000E+00  9.89900E-01  3.00400E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9949323085
     8819    0.95000  1.17795888140E+10   3.33919   3.51426  13.00716 -30.00000   0.46272   0.00000  0.00000E+00  9.89900E-01  3.00500E-05  7.39500E-04     0.99110     0.00020     0.00000     0.00030     0.00906  7.08500E-01  2.81600E-01  1.53100E-03  6.95800E-04  4.32600E-03  10.9949389213
